Time	Current	U_Battery	U_2
2059161	0.09374	3.41	0.136
2059374	0.09369	3.411	0.138
2059587	0.09369	3.395	0.136
2059800	0.0938	3.379	0.135
2060012	0.09374	3.411	0.138
2060225	0.09369	3.411	0.137
2060438	0.09374	3.379	0.136
2060651	0.09363	3.378	0.136
2060864	0.09369	3.396	0.137
2061077	0.09374	3.394	0.137
2061289	0.09374	3.378	0.137
2061502	0.09374	3.395	0.136
2061715	0.09374	3.41	0.138
2061928	0.09374	3.394	0.137
2062141	0.09369	3.41	0.138
2062353	0.09374	3.411	0.138
2062566	0.09374	3.393	0.135
2062779	0.09369	3.409	0.136
2062992	0.09374	3.409	0.137
2063204	0.09374	3.409	0.136
2063417	0.09363	3.393	0.136
2063629	0.09369	3.378	0.136
2063842	0.09369	3.377	0.137
2064055	0.09374	3.393	0.137
2064268	0.09374	3.409	0.138
2064481	0.09374	3.393	0.136
2064694	0.09374	3.394	0.138
2064906	0.09374	3.376	0.136
2065119	0.09369	3.409	0.136
2065332	0.09369	3.408	0.138
2065545	0.09374	3.376	0.135
2065758	0.09369	3.408	0.137
2065970	0.09374	3.408	0.138
2066183	0.09374	3.376	0.137
2066396	0.0938	3.408	0.137
2066609	0.09374	3.375	0.137
2066822	0.0938	3.375	0.135
2067035	0.09374	3.391	0.137
2067247	0.0938	3.408	0.138
2067460	0.0938	3.376	0.135
2067673	0.09374	3.391	0.136
2067886	0.0938	3.407	0.137
2068099	0.0938	3.407	0.137
2068312	0.09374	3.39	0.135
2068524	0.09385	3.406	0.137
2068737	0.09385	3.407	0.137
2068950	0.0938	3.406	0.137
2069163	0.09374	3.374	0.136
2069376	0.09374	3.407	0.137
2069588	0.0938	3.406	0.138
2069801	0.0938	3.359	0.136
2070014	0.09385	3.406	0.137
2070227	0.0938	3.39	0.137
2070440	0.0938	3.407	0.138
2070653	0.09385	3.358	0.135
2070865	0.0938	3.39	0.136
2071078	0.0938	3.39	0.136
2071291	0.09374	3.408	0.137
2071504	0.09385	3.374	0.135
2071717	0.0938	3.406	0.137
2071930	0.0938	3.389	0.136
2072142	0.0938	3.39	0.138
2072355	0.09385	3.39	0.137
2072568	0.09385	3.389	0.136
2072781	0.0938	3.39	0.136
2072994	0.09385	3.405	0.136
2073206	0.0938	3.39	0.137
2073419	0.09391	3.405	0.137
2073632	0.0938	3.358	0.135
2073845	0.09385	3.39	0.137
2074058	0.09385	3.407	0.138
2074271	0.0938	3.404	0.137
2074483	0.09385	3.389	0.137
2074696	0.09391	3.405	0.137
2074909	0.0938	3.405	0.137
2075122	0.0938	3.406	0.138
2075335	0.09385	3.371	0.134
2075548	0.0938	3.372	0.137
2075760	0.09385	3.389	0.137
2075973	0.0938	3.372	0.137
2076186	0.09396	3.388	0.137
2076399	0.09385	3.388	0.138
2076612	0.09385	3.388	0.138
2076824	0.09391	3.388	0.136
2077037	0.09391	3.389	0.137
2077250	0.09391	3.387	0.135
2077463	0.09391	3.387	0.135
2077676	0.09391	3.404	0.137
2077889	0.09391	3.355	0.136
2078101	0.09396	3.371	0.137
2078314	0.09385	3.404	0.139
2078527	0.09385	3.403	0.136
2078740	0.09391	3.403	0.137
2078953	0.09385	3.355	0.134
2079166	0.09391	3.371	0.136
2079378	0.09391	3.388	0.137
2079591	0.09385	3.387	0.137
2079804	0.09391	3.354	0.134
2080017	0.09385	3.402	0.138
2080230	0.09396	3.37	0.136
2080441	0.09396	3.402	0.138
2080654	0.09391	3.403	0.138
2080867	0.09391	3.386	0.137
2081080	0.09385	3.387	0.137
2081293	0.09385	3.387	0.138
2081506	0.09385	3.403	0.137
2081718	0.09391	3.387	0.137
2081931	0.09391	3.388	0.137
2082144	0.09396	3.387	0.136
2082357	0.09391	3.372	0.137
2082570	0.09401	3.403	0.138
2082783	0.09396	3.369	0.136
2082995	0.09391	3.403	0.137
2083208	0.09385	3.37	0.135
2083421	0.09401	3.37	0.136
2083634	0.09385	3.403	0.138
2083847	0.09396	3.402	0.137
2084059	0.09396	3.353	0.135
2084272	0.09391	3.402	0.137
2084485	0.09391	3.385	0.135
2084698	0.09391	3.402	0.139
2084911	0.09396	3.402	0.137
2085124	0.09396	3.386	0.138
2085336	0.09396	3.386	0.138
2085549	0.09396	3.37	0.135
2085762	0.09396	3.385	0.136
2085975	0.09396	3.385	0.137
2086188	0.09396	3.368	0.137
2086401	0.09401	3.386	0.137
2086613	0.09396	3.4	0.136
2086826	0.09401	3.401	0.137
2087039	0.09396	3.4	0.138
2087252	0.09401	3.368	0.136
2087465	0.09396	3.368	0.137
2087677	0.09401	3.4	0.136
2087890	0.09401	3.368	0.137
2088103	0.09396	3.4	0.138
2088316	0.09396	3.4	0.137
2088529	0.09401	3.368	0.136
2088742	0.09401	3.399	0.137
2088954	0.09396	3.4	0.138
2089167	0.09401	3.383	0.137
2089380	0.09401	3.4	0.138
2089593	0.09396	3.4	0.138
2089806	0.09401	3.367	0.136
2090019	0.09401	3.384	0.138
2090231	0.09401	3.367	0.137
2090444	0.09396	3.398	0.138
2090657	0.09401	3.399	0.137
2090870	0.09401	3.4	0.138
2091083	0.09396	3.382	0.137
2091295	0.09401	3.367	0.134
2091508	0.09401	3.399	0.139
2091721	0.09407	3.398	0.138
2091934	0.09401	3.398	0.138
2092147	0.09401	3.398	0.139
2092360	0.09401	3.397	0.139
2092572	0.09401	3.399	0.138
2092785	0.09401	3.367	0.138
2092998	0.09407	3.398	0.138
2093211	0.09407	3.399	0.138
2093424	0.09407	3.383	0.138
2093637	0.09407	3.366	0.136
2093849	0.09401	3.366	0.137
2094062	0.09407	3.398	0.137
2094275	0.09407	3.398	0.137
2094488	0.09407	3.398	0.139
2094701	0.09407	3.381	0.137
2094913	0.09407	3.398	0.138
2095126	0.09407	3.398	0.138
2095339	0.09412	3.382	0.137
2095552	0.09407	3.382	0.137
2095765	0.09412	3.397	0.137
2095978	0.09412	3.349	0.136
2096190	0.09412	3.382	0.137
2096403	0.09407	3.382	0.137
2096616	0.09407	3.382	0.138
2096829	0.09412	3.365	0.136
2097042	0.09423	3.365	0.137
2097255	0.09407	3.38	0.136
2097467	0.09407	3.381	0.137
2097680	0.09407	3.364	0.136
2097892	0.09407	3.397	0.139
2098105	0.09412	3.364	0.135
2098318	0.09412	3.379	0.138
2098530	0.09418	3.396	0.137
2098743	0.09418	3.396	0.138
2098956	0.09412	3.38	0.137
2099169	0.09412	3.396	0.137
2099382	0.09412	3.395	0.138
2099595	0.09418	3.396	0.137
2099807	0.09418	3.38	0.138
2100020	0.09412	3.38	0.138
2100233	0.09407	3.395	0.138
2100446	0.09412	3.38	0.137
2100659	0.09423	3.395	0.137
2100872	0.09423	3.363	0.138
2101084	0.09418	3.395	0.137
2101297	0.09412	3.362	0.138
2101510	0.09418	3.395	0.139
2101723	0.09418	3.362	0.135
2101936	0.09423	3.394	0.138
2102148	0.09418	3.378	0.136
2102361	0.09418	3.362	0.137
2102574	0.09423	3.346	0.138
2102787	0.09412	3.394	0.138
2103000	0.09423	3.394	0.137
2103213	0.09412	3.362	0.136
2103425	0.09423	3.379	0.136
2103638	0.09423	3.394	0.139
2103851	0.09418	3.379	0.137
2104064	0.09418	3.378	0.137
2104277	0.09418	3.378	0.137
2104490	0.09418	3.363	0.136
2104702	0.09423	3.395	0.139
2104915	0.09412	3.378	0.137
2105128	0.09418	3.363	0.137
2105341	0.09418	3.378	0.137
2105554	0.09418	3.394	0.139
2105766	0.09412	3.362	0.136
2105979	0.09418	3.36	0.137
2106192	0.09418	3.394	0.139
2106405	0.09428	3.378	0.138
2106618	0.09423	3.393	0.137
2106831	0.09423	3.377	0.137
2107043	0.09423	3.378	0.138
2107256	0.09418	3.361	0.137
2107469	0.09423	3.394	0.137
2107682	0.09423	3.393	0.138
2107895	0.09418	3.392	0.138
2108108	0.09423	3.377	0.137
2108320	0.09418	3.376	0.138
2108533	0.09428	3.36	0.137
2108746	0.09418	3.393	0.138
2108959	0.09423	3.345	0.136
2109172	0.09428	3.361	0.138
2109384	0.09423	3.376	0.137
2109597	0.09428	3.392	0.137
2109810	0.09423	3.375	0.137
2110023	0.09423	3.393	0.138
2110236	0.09428	3.374	0.136
2110449	0.09423	3.36	0.137
2110661	0.09428	3.391	0.138
2110874	0.09423	3.375	0.138
2111087	0.09423	3.359	0.136
2111300	0.09428	3.375	0.137
2111513	0.09428	3.375	0.138
2111726	0.09418	3.391	0.139
2111938	0.09428	3.359	0.136
2112151	0.09434	3.391	0.138
2112364	0.09428	3.375	0.137
2112577	0.09434	3.374	0.137
2112790	0.09428	3.391	0.139
2113002	0.09434	3.391	0.138
2113215	0.09428	3.391	0.137
2113428	0.09428	3.374	0.138
2113641	0.09423	3.39	0.138
2113854	0.09423	3.39	0.139
2114067	0.09423	3.389	0.138
2114279	0.09428	3.374	0.138
2114492	0.09428	3.374	0.138
2114705	0.09428	3.375	0.137
2114918	0.09434	3.392	0.138
2115131	0.09439	3.391	0.14
2115344	0.09434	3.359	0.137
2115555	0.09434	3.391	0.139
2115768	0.09428	3.374	0.137
2115981	0.09434	3.373	0.137
2116194	0.09434	3.39	0.139
2116407	0.09439	3.374	0.137
2116619	0.09428	3.39	0.138
2116832	0.09428	3.389	0.139
2117045	0.09428	3.391	0.139
2117258	0.09428	3.39	0.138
2117471	0.09439	3.373	0.137
2117684	0.09434	3.389	0.138
2117897	0.09434	3.373	0.136
2118109	0.09434	3.389	0.138
2118322	0.09439	3.39	0.139
2118535	0.09445	3.39	0.14
2118748	0.09439	3.388	0.138
2118961	0.09428	3.357	0.138
2119174	0.09439	3.389	0.139
2119387	0.09434	3.388	0.137
2119600	0.09439	3.357	0.137
2119812	0.09439	3.388	0.138
2120025	0.09439	3.372	0.137
2120238	0.09434	3.373	0.137
2120451	0.09445	3.373	0.139
2120664	0.09439	3.355	0.138
2120877	0.09445	3.357	0.138
2121090	0.09439	3.34	0.137
2121303	0.09439	3.388	0.139
2121516	0.09439	3.388	0.138
2121728	0.09439	3.386	0.138
2121941	0.09434	3.387	0.138
2122154	0.09439	3.371	0.137
2122367	0.09445	3.339	0.137
2122580	0.09434	3.371	0.136
2122793	0.09445	3.387	0.138
2123006	0.09445	3.387	0.139
2123219	0.09439	3.355	0.136
2123431	0.09439	3.386	0.138
2123644	0.09445	3.371	0.137
2123857	0.09439	3.355	0.136
2124070	0.09445	3.37	0.138
2124283	0.09445	3.371	0.137
2124496	0.09445	3.355	0.137
2124709	0.09445	3.386	0.139
2124922	0.09439	3.387	0.139
2125135	0.09445	3.386	0.138
2125347	0.0945	3.354	0.136
2125560	0.09439	3.386	0.139
2125773	0.09445	3.37	0.137
2125986	0.09445	3.385	0.138
2126199	0.09445	3.385	0.138
2126412	0.09445	3.354	0.137
2126625	0.09445	3.368	0.138
2126838	0.09445	3.385	0.139
2127050	0.0945	3.386	0.138
2127263	0.09445	3.385	0.139
2127476	0.0945	3.385	0.139
2127689	0.0945	3.352	0.137
2127902	0.0945	3.354	0.138
2128115	0.09445	3.385	0.139
2128328	0.0945	3.352	0.137
2128541	0.09445	3.368	0.138
2128754	0.09456	3.383	0.139
2128966	0.09445	3.367	0.138
2129179	0.09445	3.354	0.137
2129392	0.09456	3.385	0.138
2129605	0.0945	3.368	0.138
2129818	0.0945	3.384	0.138
2130031	0.0945	3.369	0.139
2130244	0.0945	3.384	0.139
2130457	0.0945	3.384	0.139
2130669	0.0945	3.384	0.139
2130882	0.09461	3.352	0.137
2131095	0.0945	3.383	0.138
2131308	0.0945	3.383	0.139
2131521	0.0945	3.352	0.138
2131734	0.0945	3.383	0.139
2131947	0.09445	3.383	0.139
2132160	0.09456	3.383	0.139
2132373	0.0945	3.351	0.136
2132585	0.09461	3.336	0.137
2132798	0.09456	3.383	0.138
2133011	0.09456	3.383	0.138
2133224	0.09456	3.366	0.137
2133437	0.09456	3.383	0.14
2133650	0.09456	3.366	0.136
2133863	0.0945	3.366	0.138
2134076	0.09456	3.366	0.137
2134288	0.09461	3.382	0.138
2134500	0.09461	3.365	0.138
2134713	0.09456	3.381	0.138
2134926	0.0945	3.367	0.138
2135139	0.09461	3.365	0.138
2135352	0.0945	3.365	0.138
2135565	0.09461	3.366	0.139
2135778	0.09461	3.381	0.139
2135991	0.09456	3.382	0.138
2136203	0.09456	3.364	0.137
2136416	0.09456	3.382	0.139
2136629	0.09461	3.334	0.137
2136842	0.09461	3.365	0.138
2137055	0.09461	3.349	0.136
2137268	0.09456	3.366	0.138
2137481	0.09461	3.364	0.137
2137694	0.09461	3.364	0.138
2137906	0.09461	3.381	0.139
2138119	0.09461	3.364	0.139
2138332	0.09461	3.381	0.139
2138545	0.09461	3.348	0.138
2138758	0.09461	3.364	0.138
2138971	0.09466	3.381	0.14
2139184	0.09461	3.379	0.139
2139397	0.09461	3.364	0.138
2139610	0.09461	3.331	0.136
2139822	0.09466	3.332	0.136
2140035	0.09466	3.348	0.138
2140248	0.09466	3.348	0.138
2140461	0.09466	3.363	0.137
2140674	0.09466	3.362	0.138
2140887	0.09461	3.362	0.137
2141100	0.09466	3.379	0.138
2141313	0.09466	3.379	0.139
2141525	0.09466	3.363	0.138
2141738	0.09472	3.331	0.137
2141951	0.09466	3.378	0.139
2142164	0.09466	3.362	0.138
2142377	0.09466	3.346	0.136
2142590	0.09466	3.347	0.138
2142803	0.09477	3.362	0.138
2143016	0.09477	3.363	0.137
2143229	0.09466	3.363	0.138
2143441	0.09472	3.362	0.138
2143654	0.09466	3.378	0.139
2143867	0.09466	3.362	0.137
2144080	0.09466	3.346	0.139
2144293	0.09466	3.362	0.139
2144506	0.09472	3.378	0.139
2144719	0.09477	3.376	0.138
2144932	0.09472	3.345	0.137
2145144	0.09472	3.331	0.137
2145357	0.09477	3.376	0.138
2145570	0.09466	3.377	0.139
2145783	0.09461	3.377	0.14
2145996	0.09472	3.344	0.137
2146209	0.09472	3.377	0.139
2146422	0.09472	3.377	0.139
2146635	0.09466	3.344	0.137
2146848	0.09472	3.361	0.139
2147060	0.09472	3.361	0.138
2147273	0.09477	3.376	0.139
2147486	0.09472	3.376	0.139
2147699	0.09477	3.361	0.137
2147912	0.09477	3.329	0.137
2148125	0.09472	3.359	0.138
2148338	0.09477	3.376	0.139
2148551	0.09472	3.375	0.139
2148763	0.09477	3.359	0.137
2148976	0.09477	3.36	0.138
2149189	0.09477	3.375	0.139
2149402	0.09472	3.376	0.139
2149615	0.09477	3.376	0.14
2149828	0.09472	3.377	0.139
2150041	0.09483	3.345	0.137
2150254	0.09477	3.36	0.137
2150467	0.09477	3.344	0.136
2150679	0.09477	3.375	0.14
2150892	0.09477	3.359	0.137
2151105	0.09477	3.345	0.138
2151318	0.09477	3.375	0.139
2151531	0.09477	3.36	0.139
2151744	0.09477	3.375	0.138
2151957	0.09488	3.343	0.138
2152170	0.09477	3.342	0.137
2152382	0.09483	3.344	0.137
2152595	0.09483	3.342	0.137
2152808	0.09483	3.343	0.137
2153021	0.09477	3.343	0.137
2153234	0.09483	3.343	0.137
2153447	0.09483	3.359	0.138
2153660	0.09477	3.375	0.139
2153873	0.09483	3.359	0.137
2154086	0.09483	3.375	0.139
2154297	0.09488	3.374	0.138
2154510	0.09488	3.374	0.14
2154723	0.09483	3.375	0.138
2154936	0.09488	3.341	0.137
2155149	0.09483	3.358	0.139
2155362	0.09483	3.324	0.137
2155575	0.09483	3.342	0.137
2155788	0.09477	3.374	0.138
2156000	0.09483	3.327	0.137
2156213	0.09483	3.356	0.138
2156426	0.09483	3.374	0.138
2156639	0.09488	3.374	0.138
2156852	0.09483	3.373	0.138
2157065	0.09483	3.374	0.137
2157278	0.09488	3.357	0.137
2157491	0.09477	3.342	0.139
2157704	0.09483	3.357	0.14
2157916	0.09483	3.357	0.138
2158129	0.09488	3.372	0.139
2158342	0.09494	3.341	0.137
2158555	0.09494	3.34	0.137
2158768	0.09494	3.341	0.138
2158981	0.09488	3.373	0.139
2159194	0.09477	3.339	0.138
2159407	0.09488	3.34	0.137
2159619	0.09494	3.373	0.138
2159832	0.09488	3.372	0.141
2160045	0.09483	3.339	0.137
2160258	0.09488	3.372	0.14
2160471	0.09488	3.371	0.139
2160684	0.09488	3.356	0.138
2160897	0.09494	3.356	0.138
2161110	0.09488	3.356	0.138
2161323	0.09488	3.339	0.137
2161535	0.09494	3.372	0.139
2161748	0.09499	3.371	0.139
2161961	0.09494	3.355	0.139
2162174	0.09494	3.339	0.138
2162387	0.09499	3.339	0.138
2162600	0.09488	3.34	0.136
2162813	0.09488	3.371	0.14
2163026	0.09488	3.338	0.138
2163238	0.09488	3.372	0.14
2163451	0.09488	3.37	0.14
2163664	0.09488	3.354	0.138
2163877	0.09488	3.369	0.138
2164090	0.09494	3.371	0.139
2164303	0.09488	3.371	0.139
2164516	0.09494	3.322	0.137
2164729	0.09488	3.353	0.138
2164942	0.09499	3.355	0.139
2165154	0.09494	3.353	0.137
2165367	0.09494	3.37	0.139
2165580	0.09494	3.369	0.139
2165793	0.09494	3.322	0.137
2166006	0.09494	3.338	0.138
2166219	0.09494	3.354	0.138
2166432	0.09494	3.369	0.139
2166645	0.09499	3.337	0.137
2166857	0.09499	3.354	0.139
2167070	0.09499	3.336	0.137
2167283	0.09494	3.352	0.138
2167496	0.09499	3.368	0.139
2167709	0.09499	3.321	0.138
2167922	0.09494	3.352	0.138
2168135	0.09499	3.352	0.139
2168348	0.09504	3.352	0.139
2168561	0.09499	3.319	0.137
2168773	0.09499	3.369	0.139
2168986	0.09494	3.351	0.139
2169199	0.09499	3.336	0.137
2169412	0.09499	3.319	0.137
2169625	0.09499	3.335	0.137
2169838	0.09494	3.352	0.138
2170051	0.09499	3.351	0.138
2170264	0.09504	3.367	0.139
2170476	0.09499	3.352	0.138
2170689	0.09504	3.366	0.139
2170902	0.09504	3.366	0.139
2171115	0.09499	3.352	0.139
2171328	0.09504	3.366	0.14
2171541	0.09499	3.367	0.139
2171754	0.09504	3.366	0.14
2171967	0.09504	3.333	0.136
2172180	0.09504	3.35	0.138
2172392	0.09499	3.367	0.14
2172605	0.09499	3.366	0.139
2172818	0.09504	3.35	0.138
2173031	0.09499	3.351	0.139
2173244	0.09504	3.365	0.14
2173457	0.09504	3.366	0.139
2173670	0.09504	3.348	0.138
2173883	0.09504	3.332	0.137
2174094	0.09504	3.335	0.137
2174307	0.0951	3.349	0.138
2174520	0.09504	3.348	0.138
2174733	0.0951	3.349	0.139
2174946	0.09504	3.332	0.139
2175159	0.0951	3.333	0.137
2175372	0.0951	3.365	0.139
2175585	0.0951	3.349	0.139
2175798	0.09504	3.365	0.139
2176010	0.09504	3.349	0.139
2176223	0.09504	3.332	0.139
2176436	0.09515	3.364	0.139
2176649	0.0951	3.348	0.139
2176862	0.09515	3.332	0.139
2177075	0.09504	3.365	0.139
2177288	0.09515	3.332	0.138
2177501	0.09515	3.364	0.14
2177713	0.0951	3.363	0.139
2177926	0.09515	3.363	0.14
2178139	0.0951	3.316	0.138
2178352	0.09515	3.332	0.137
2178565	0.09515	3.331	0.137
2178778	0.09521	3.347	0.138
2178991	0.09515	3.363	0.139
2179204	0.09515	3.33	0.138
2179417	0.09515	3.314	0.137
2179629	0.09515	3.363	0.139
2179842	0.09515	3.315	0.137
2180055	0.09515	3.33	0.136
2180268	0.0951	3.363	0.139
2180481	0.0951	3.362	0.139
2180694	0.09515	3.346	0.139
2180907	0.09515	3.346	0.138
2181120	0.09515	3.362	0.141
2181332	0.09515	3.347	0.139
2181545	0.09515	3.332	0.139
2181758	0.09521	3.36	0.138
2181971	0.09521	3.361	0.139
2182184	0.09515	3.345	0.139
2182397	0.09526	3.346	0.138
2182610	0.09521	3.329	0.138
2182823	0.09515	3.345	0.139
2183036	0.09526	3.361	0.14
2183248	0.09526	3.36	0.139
2183461	0.09515	3.344	0.139
2183674	0.09521	3.345	0.138
2183887	0.09515	3.345	0.138
2184100	0.09521	3.329	0.138
2184313	0.09521	3.344	0.137
2184526	0.09521	3.345	0.139
2184739	0.09521	3.344	0.138
2184951	0.09521	3.344	0.138
2185164	0.09515	3.344	0.138
2185377	0.09515	3.359	0.14
2185590	0.09526	3.36	0.14
2185803	0.09521	3.358	0.138
2186016	0.09526	3.36	0.14
2186229	0.09521	3.361	0.139
2186442	0.09532	3.36	0.139
2186655	0.09521	3.327	0.138
2186867	0.09526	3.312	0.138
2187080	0.09521	3.359	0.14
2187293	0.09526	3.359	0.14
2187506	0.09521	3.359	0.139
2187719	0.09526	3.343	0.139
2187932	0.09526	3.343	0.139
2188145	0.09526	3.311	0.136
2188358	0.09526	3.358	0.139
2188570	0.09526	3.31	0.138
2188783	0.09526	3.358	0.139
2188996	0.09532	3.326	0.137
2189209	0.09526	3.359	0.141
2189422	0.09521	3.342	0.139
2189635	0.09526	3.341	0.139
2189848	0.09526	3.358	0.14
2190061	0.09526	3.341	0.139
2190274	0.09532	3.341	0.137
2190486	0.09532	3.358	0.139
2190699	0.09532	3.325	0.137
2190912	0.09526	3.325	0.138
2191125	0.09526	3.341	0.138
2191338	0.09526	3.34	0.139
2191551	0.09532	3.324	0.137
2191764	0.09532	3.356	0.14
2191977	0.09532	3.325	0.138
2192189	0.09532	3.356	0.14
2192402	0.09537	3.356	0.139
2192615	0.09537	3.323	0.138
2192828	0.09532	3.324	0.137
2193041	0.09537	3.34	0.139
2193254	0.09537	3.355	0.139
2193467	0.09526	3.324	0.139
2193680	0.09526	3.308	0.138
2193892	0.09532	3.355	0.14
2194104	0.09537	3.339	0.138
2194317	0.09532	3.323	0.138
2194530	0.09532	3.357	0.14
2194743	0.09542	3.341	0.138
2194956	0.09542	3.356	0.14
2195169	0.09537	3.355	0.14
2195382	0.09542	3.356	0.139
2195595	0.09537	3.356	0.14
2195807	0.09542	3.323	0.138
2196020	0.09537	3.324	0.139
2196233	0.09542	3.355	0.139
2196446	0.09548	3.355	0.14
2196659	0.09542	3.355	0.139
2196872	0.09542	3.323	0.139
2197085	0.09542	3.339	0.139
2197298	0.09542	3.355	0.14
2197511	0.09542	3.322	0.138
2197723	0.09542	3.307	0.138
2197936	0.09548	3.352	0.138
2198149	0.09542	3.322	0.137
2198362	0.09542	3.355	0.14
2198575	0.09537	3.354	0.14
2198788	0.09548	3.305	0.137
2199001	0.09542	3.353	0.14
2199214	0.09542	3.354	0.14
2199426	0.09548	3.322	0.138
2199639	0.09548	3.338	0.138
2199852	0.09542	3.353	0.14
2200065	0.09542	3.354	0.141
2200278	0.09548	3.338	0.138
2200491	0.09548	3.305	0.137
2200704	0.09542	3.338	0.14
2200917	0.09548	3.353	0.139
2201130	0.09548	3.353	0.139
2201342	0.09553	3.337	0.139
2201555	0.09548	3.337	0.138
2201768	0.09548	3.337	0.139
2201981	0.09553	3.352	0.14
2202194	0.09548	3.353	0.139
2202407	0.09553	3.336	0.138
2202620	0.09548	3.351	0.138
2202833	0.09548	3.354	0.14
2203045	0.09548	3.319	0.138
2203258	0.09542	3.351	0.139
2203471	0.09548	3.305	0.138
2203684	0.09553	3.35	0.139
2203897	0.09548	3.352	0.139
2204110	0.09542	3.32	0.139
2204323	0.09553	3.32	0.139
2204536	0.09548	3.336	0.14
2204749	0.09553	3.351	0.14
2204961	0.09553	3.35	0.14
2205174	0.09553	3.351	0.14
2205387	0.09559	3.35	0.141
2205600	0.09553	3.35	0.139
2205813	0.09553	3.35	0.139
2206026	0.09553	3.319	0.138
2206239	0.09559	3.349	0.139
2206452	0.09553	3.35	0.14
2206664	0.09548	3.334	0.139
2206877	0.09559	3.351	0.139
2207090	0.09559	3.319	0.139
2207303	0.09553	3.318	0.138
2207516	0.09559	3.334	0.14
2207729	0.09559	3.349	0.14
2207942	0.09559	3.35	0.14
2208155	0.09559	3.334	0.139
2208368	0.09559	3.319	0.138
2208580	0.09553	3.349	0.14
2208793	0.09553	3.317	0.138
2209006	0.09559	3.349	0.14
2209219	0.09559	3.348	0.14
2209432	0.09564	3.35	0.141
2209645	0.09559	3.349	0.14
2209858	0.09564	3.318	0.139
2210071	0.09564	3.302	0.138
2210283	0.09564	3.332	0.14
2210496	0.09559	3.348	0.14
2210709	0.09559	3.317	0.139
2210922	0.09559	3.348	0.14
2211135	0.0957	3.332	0.138
2211348	0.09564	3.334	0.139
2211561	0.09559	3.348	0.14
2211774	0.09559	3.317	0.139
2211987	0.0957	3.332	0.139
2212199	0.09564	3.347	0.14
2212412	0.09559	3.315	0.138
2212625	0.0957	3.315	0.137
2212838	0.09564	3.317	0.139
2213051	0.09564	3.331	0.139
2213264	0.09564	3.3	0.139
2213476	0.09564	3.331	0.139
2213689	0.09559	3.315	0.138
2213901	0.0957	3.299	0.137
2214114	0.09564	3.315	0.138
2214327	0.0957	3.346	0.14
2214540	0.09559	3.33	0.139
2214753	0.09564	3.33	0.139
2214966	0.0957	3.331	0.139
2215179	0.09564	3.346	0.14
2215392	0.09575	3.345	0.139
2215605	0.09564	3.346	0.14
2215817	0.0957	3.345	0.139
2216030	0.0957	3.313	0.139
2216243	0.09575	3.314	0.138
2216456	0.09575	3.313	0.138
2216669	0.0957	3.329	0.14
2216882	0.09575	3.346	0.14
2217095	0.0957	3.345	0.14
2217308	0.09564	3.312	0.137
2217520	0.09575	3.344	0.14
2217733	0.0958	3.345	0.14
2217946	0.0957	3.345	0.14
2218159	0.09575	3.344	0.139
2218372	0.09575	3.343	0.14
2218585	0.0957	3.343	0.14
2218798	0.09575	3.345	0.141
2219011	0.0957	3.344	0.14
2219224	0.0958	3.311	0.139
2219436	0.09575	3.326	0.138
2219649	0.0958	3.343	0.14
2219862	0.09575	3.327	0.14
2220075	0.09575	3.311	0.138
2220288	0.09575	3.326	0.139
2220501	0.09575	3.327	0.14
2220714	0.09575	3.311	0.139
2220927	0.0958	3.343	0.139
2221139	0.09575	3.327	0.139
2221352	0.0958	3.342	0.14
2221565	0.09586	3.342	0.14
2221778	0.09575	3.327	0.14
2221991	0.09575	3.325	0.139
2222204	0.09586	3.342	0.14
2222417	0.0958	3.311	0.14
2222630	0.0958	3.31	0.139
2222843	0.0958	3.325	0.14
2223055	0.09575	3.342	0.14
2223268	0.09586	3.325	0.139
2223481	0.0958	3.326	0.14
2223694	0.0958	3.325	0.139
2223907	0.0958	3.34	0.141
2224120	0.09586	3.294	0.139
2224333	0.09575	3.325	0.14
2224546	0.09575	3.325	0.14
2224758	0.09586	3.342	0.14
2224971	0.09586	3.34	0.141
2225184	0.0958	3.293	0.14
2225397	0.09591	3.309	0.139
2225610	0.0958	3.323	0.139
2225823	0.09586	3.324	0.139
2226036	0.09586	3.309	0.139
2226249	0.09586	3.339	0.14
2226462	0.09591	3.34	0.141
2226674	0.09586	3.34	0.139
2226887	0.09591	3.324	0.139
2227100	0.09586	3.324	0.14
2227313	0.09591	3.308	0.138
2227526	0.09597	3.307	0.138
2227739	0.09591	3.323	0.139
2227952	0.09591	3.323	0.14
2228165	0.09586	3.338	0.141
2228377	0.09586	3.323	0.14
2228590	0.09591	3.322	0.14
2228803	0.09591	3.338	0.14
2229016	0.09591	3.322	0.139
